champ1.1,kills1.1,assists1.1,deaths1.1,gold1.1,champ1.2,kills1.2,assists1.2,deaths1.2,gold1.2,champ1.3,kills1.3,assists1.3,deaths1.3,gold1.3,champ1.4,kills1.4,assists1.4,deaths1.4,gold1.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,champ2.1,kills2.1,assists2.1,deaths2.1,gold2.1,champ2.2,kills2.2,assists2.2,deaths2.2,gold2.2,champ2.3,kills2.3,assists2.3,deaths2.3,gold2.3,champ2.4,kills2.4,assists2.4,deaths2.4,gold2.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,first blood,first tower,blue towers,red towers,blue dragons,red dragons,blue heralds,red heralds,blue barons,red barons,win
114,2,2,6,6836,5,1,3,6,5472,115,1,3,3,4995,39,1,0,7,5255,37,4,2,9,5615,67,6,3,2,6857,76,12,6,1,10047,166,9,7,2,8110,147,3,9,3,5661,350,1,17,1,5127,-1,-1,1,3,0,1,0,1,0,0,-1
164,9,5,1,13048,876,4,7,2,9605,4,10,12,3,12972,236,10,12,3,13117,526,3,15,1,7298,104,1,1,9,8274,35,6,1,9,10150,10,0,5,6,7705,21,2,5,6,9100,37,1,3,6,5169,1,1,11,0,2,1,2,0,1,0,1
105,9,6,6,14921,104,5,12,5,13872,18,5,4,11,12017,96,7,8,10,11891,117,2,15,5,8748,887,6,7,7,13067,141,12,11,7,13492,3,5,18,3,11673,202,12,11,5,15950,37,2,22,6,8796,1,-1,6,7,2,2,1,0,1,0,-1
114,6,7,12,15606,246,15,7,13,13832,112,6,4,6,15863,81,5,11,9,12579,37,0,16,10,8253,92,7,12,11,13678,876,16,15,3,19021,266,11,5,4,15323,236,12,12,7,17410,267,4,33,7,12291,-1,1,4,11,1,4,1,0,1,1,-1
68,2,5,5,9137,121,2,4,5,8323,164,3,3,7,10147,21,8,2,5,11770,89,0,7,4,5907,266,8,14,0,13107,4,3,14,3,11189,51,8,3,3,12505,64,7,10,6,10365,37,0,15,3,7517,-1,1,1,7,4,0,0,1,0,1,-1
164,4,6,5,12705,234,9,11,9,13264,4,4,9,4,13490,67,10,5,8,13587,89,2,10,8,7238,21,4,15,6,12643,30,14,16,6,16843,266,7,5,6,11938,777,4,10,4,12295,37,5,24,7,10789,1,1,5,9,1,4,2,0,0,1,-1
4,3,8,3,9589,120,14,8,1,13629,157,3,4,5,9593,16,3,14,3,8069,37,2,13,3,6419,8,4,3,3,9244,92,8,2,4,10392,112,1,3,5,7750,222,2,2,6,8859,555,0,2,8,4988,-1,1,3,2,2,1,2,0,0,0,1
8,4,2,7,10047,203,6,4,7,8787,39,0,3,5,9144,51,4,2,4,10533,497,1,9,1,6355,777,8,2,4,12913,76,3,5,2,9761,157,5,4,3,10934,222,4,4,2,11664,117,3,11,4,7766,-1,-1,2,5,1,3,1,0,0,1,-1
164,2,4,11,5938,203,6,4,9,7506,33,0,6,10,4761,222,8,3,5,9951,412,0,6,4,4543,777,21,1,1,15675,48,2,14,3,8352,112,10,12,6,10035,16,2,10,2,7427,26,4,7,4,6969,-1,-1,0,11,2,1,0,2,0,0,-1
62,0,7,9,12079,234,2,8,6,13392,131,7,6,10,18390,236,10,4,6,17247,497,1,14,4,9205,164,11,7,4,17180,120,10,15,4,16110,38,10,9,4,18927,202,4,11,3,15122,432,0,18,5,10135,-1,1,6,11,1,5,1,1,2,1,-1
777,10,4,4,14387,104,7,5,2,13526,13,2,5,4,10643,81,4,7,5,10604,99,5,5,8,7771,92,6,0,5,9607,141,6,2,8,8156,134,6,4,6,9567,202,3,6,4,9210,26,2,13,5,7639,-1,1,8,1,2,1,2,0,1,0,1
92,4,1,4,9778,64,2,5,3,8391,134,2,4,4,10375,236,4,6,7,9639,267,0,7,7,5791,234,5,4,3,10887,777,5,6,1,11802,99,5,12,2,12410,119,9,5,4,14154,43,1,20,2,8985,-1,-1,2,6,0,4,0,2,0,1,-1
104,5,8,2,12189,246,10,10,1,12918,18,3,4,2,12399,38,5,4,3,9977,555,5,7,2,9237,777,3,0,10,7538,30,3,2,5,10630,112,3,2,4,9841,222,1,2,4,8314,117,0,3,5,4918,-1,1,8,0,3,0,2,0,1,0,1
58,7,8,8,17204,30,13,14,9,20197,61,11,18,5,19833,222,5,17,6,15436,235,6,15,7,13337,157,9,3,9,17599,5,5,10,9,14459,112,8,8,8,16704,236,8,8,9,15162,267,5,16,7,10984,-1,1,8,7,4,2,1,1,3,0,1
122,8,5,5,12493,30,11,13,8,12353,39,8,13,5,14379,45,9,8,1,13146,3,3,15,6,8308,157,2,9,10,9333,234,7,4,9,10931,4,9,8,9,11306,235,5,3,6,9583,48,2,11,5,6893,1,1,11,0,1,2,2,0,1,0,1
58,3,1,5,11133,120,9,7,6,12651,267,4,12,5,8854,202,6,10,8,12765,43,4,11,5,8756,777,7,10,5,15288,245,6,3,4,12372,711,9,5,5,12558,236,5,7,6,11620,53,2,12,6,8024,-1,1,2,7,2,2,2,0,0,1,-1
126,2,4,12,9398,141,3,4,7,7325,101,4,7,9,9146,15,7,5,8,11010,350,2,10,7,7384,157,13,8,3,15129,76,10,13,0,11626,234,16,8,6,13830,202,3,4,4,8172,43,1,20,5,7758,1,-1,3,11,0,4,0,2,0,0,-1
84,0,1,2,4330,64,3,2,7,4876,55,5,0,6,5511,67,0,4,4,4373,37,1,4,6,4406,777,4,3,0,7013,238,4,6,3,6601,234,14,2,1,9423,202,2,6,2,5849,43,1,13,3,4956,-1,-1,0,1,0,2,0,0,0,0,-1
85,7,9,7,14285,234,18,9,4,16621,777,13,6,8,16204,236,7,10,7,15200,235,3,22,4,10924,89,5,10,8,10229,238,6,7,9,12738,84,6,6,17,10638,101,2,10,7,11832,157,11,3,7,17338,1,1,10,5,2,1,1,1,1,1,1
202,5,16,2,10027,163,19,4,4,15469,45,7,14,1,10555,157,5,8,3,11996,89,2,18,1,7099,516,2,2,9,6416,30,2,2,9,8036,14,3,2,10,6849,51,3,3,5,9268,37,1,7,5,6401,1,1,10,0,3,0,2,0,1,0,1
79,1,9,8,8911,120,11,10,3,12495,69,12,7,3,13606,523,9,5,2,14223,412,3,17,4,8406,777,14,2,5,16259,5,2,5,12,8189,517,2,5,5,8306,202,2,1,6,8857,267,0,9,8,5957,1,1,11,2,1,2,1,1,1,0,1
39,3,1,10,7821,91,2,2,6,9912,142,3,6,6,7936,145,3,4,5,8435,111,1,4,5,5521,157,14,2,3,14442,120,4,12,2,9191,27,1,11,3,8231,236,12,2,1,14070,43,1,16,3,7234,1,-1,1,11,0,2,1,0,0,0,-1
27,6,13,1,12995,234,16,9,5,16318,7,15,13,2,16550,51,1,8,9,12866,40,1,18,6,8719,777,6,0,8,13674,245,7,4,9,11372,711,4,4,7,11179,222,5,9,8,14420,16,1,9,7,7537,-1,-1,6,3,4,1,0,2,1,0,1
78,0,0,0,1097,60,0,0,0,701,39,0,0,0,995,236,0,1,0,1124,412,1,0,1,1185,164,0,0,0,985,246,0,0,0,1053,84,0,0,0,1034,202,0,1,0,1171,267,1,0,1,1231,1,0,0,0,0,0,0,0,0,0,-1
126,2,3,7,8496,246,7,9,8,9900,39,2,7,10,8770,74,8,8,5,10771,555,7,8,8,10156,164,6,5,2,10906,238,10,6,7,11387,84,13,3,6,12859,236,7,7,6,12661,267,2,15,5,7943,-1,-1,1,6,0,3,0,0,0,1,-1
85,1,10,10,7868,154,5,18,3,11797,75,9,11,1,14472,236,6,9,4,10441,555,6,9,6,10888,777,4,5,6,10607,33,4,9,6,7752,3,2,6,8,7104,145,13,3,4,15146,497,1,16,3,6614,1,1,7,2,2,1,2,0,1,0,1
78,3,2,5,8232,20,1,8,3,7335,84,8,3,5,8600,202,5,4,3,8145,26,1,5,6,5474,157,4,6,5,8718,35,6,4,4,8680,115,5,4,3,10011,236,6,7,3,9262,497,1,8,3,5487,-1,1,2,3,0,3,1,1,0,1,-1
92,1,0,7,5235,121,0,2,3,4433,38,1,1,3,5392,74,1,0,6,4771,16,1,0,6,4743,777,10,2,1,8929,102,4,1,1,7992,23,3,3,1,9254,119,7,3,1,10858,89,1,10,0,5591,-1,-1,0,10,0,2,0,2,0,0,-1
104,3,0,3,8186,68,14,8,2,11288,555,10,7,1,10506,45,3,8,4,9647,25,4,22,3,8039,164,5,2,5,9635,876,2,2,8,6694,157,4,2,5,8317,498,1,2,8,5995,412,1,3,8,5513,1,1,5,2,2,0,2,0,0,0,1
157,12,6,6,15196,104,6,12,2,13988,61,15,8,2,16733,202,4,9,8,10717,40,2,18,4,8510,266,2,3,14,8675,35,4,8,6,10273,55,10,7,8,15343,18,4,10,8,13110,111,2,8,3,6986,1,1,9,5,4,0,2,0,1,0,1
98,0,1,2,3497,203,0,0,3,3231,711,2,0,3,4541,523,1,1,7,4871,117,0,2,4,3439,164,2,1,0,7992,28,7,4,0,7169,517,6,3,2,7068,81,4,8,0,8333,350,0,11,1,5139,-1,-1,0,6,0,1,0,1,0,0,-1
104,3,6,6,7963,91,3,7,6,8095,136,8,2,5,9629,202,5,4,4,11082,412,2,10,4,6186,157,3,3,3,11125,246,16,5,3,15401,4,3,10,6,10407,69,3,4,4,8390,267,0,15,5,6436,-1,-1,2,9,0,2,0,2,0,1,-1
236,3,11,6,13320,79,7,11,3,12802,157,5,5,4,14067,81,15,10,8,16717,267,5,22,3,11401,164,0,4,6,11046,234,6,5,7,13385,39,11,5,6,15023,134,5,4,10,11549,37,2,13,6,8509,1,1,9,4,2,2,0,1,1,1,1
58,3,14,3,14355,141,22,10,2,18857,23,10,16,5,16351,37,5,24,5,11149,147,1,29,9,10567,164,3,4,8,13148,64,8,5,8,14410,13,2,6,7,13248,18,10,6,9,17096,40,1,9,9,8618,1,-1,8,8,3,2,0,1,0,2,1
777,9,4,6,13472,20,4,6,8,9294,17,5,4,5,12060,37,4,10,9,9889,497,4,14,9,9046,80,5,6,8,10252,28,9,11,2,12175,23,7,8,4,12771,119,8,16,10,13316,432,8,16,2,10366,-1,1,4,5,1,2,1,0,1,0,-1
85,4,1,10,9378,234,3,3,6,10515,84,9,2,5,11670,523,2,3,5,10888,53,1,6,9,6387,777,5,2,3,13723,104,9,7,1,14275,161,5,13,7,10329,34,7,6,3,13083,143,9,17,5,10271,1,-1,1,6,1,3,0,2,0,1,-1
17,6,1,5,11320,91,9,4,8,12242,134,4,5,8,9536,157,2,1,11,9576,412,1,7,7,5962,164,4,2,8,8890,90,9,15,2,13302,9,6,10,5,9343,119,15,9,6,15760,53,4,18,1,8162,-1,-1,6,8,2,1,1,0,0,1,-1
126,14,13,3,14550,28,11,4,2,11062,14,3,9,2,12407,202,5,11,7,9819,26,3,21,4,8820,777,5,2,10,9725,20,0,6,9,6197,99,0,0,6,6764,236,11,3,4,12551,16,2,8,7,7514,-1,1,10,1,3,0,2,0,1,0,1
122,5,3,4,8482,238,9,5,3,10197,84,7,8,2,10329,18,7,5,3,11519,16,0,16,3,6418,234,5,3,4,7880,777,6,2,5,10115,38,1,4,7,7248,498,2,2,7,7605,497,1,5,5,5301,-1,1,7,2,2,0,0,0,1,0,1
104,0,10,11,10124,421,5,10,10,11482,777,5,7,7,14912,523,6,8,5,14795,101,9,9,6,12164,157,18,4,3,19369,876,7,10,5,14823,99,5,11,4,14435,498,4,8,6,12481,497,4,18,7,10109,-1,1,4,8,3,2,0,2,0,2,-1
22,8,10,4,11176,154,6,10,1,8748,164,6,6,3,9245,68,3,10,1,8943,235,7,12,4,10532,126,1,4,8,8441,77,5,1,5,9083,777,3,2,5,8095,117,1,9,7,6025,523,3,3,5,8780,1,1,6,2,2,0,1,0,0,0,1
114,0,4,1,6884,104,10,1,1,10388,134,3,2,1,8329,222,7,6,0,10459,412,2,8,2,6257,62,1,0,3,6441,77,1,2,1,6775,38,0,0,5,5520,202,2,2,6,6790,99,1,2,7,4524,1,1,5,0,3,0,1,0,0,0,1
22,1,5,9,7421,76,3,0,5,7669,13,3,0,5,9483,114,2,2,10,7373,59,3,3,8,6321,24,7,7,5,10960,64,19,4,1,13357,4,3,13,3,10559,429,6,7,1,10764,12,2,20,2,7104,1,-1,1,6,0,0,0,2,0,1,-1
39,2,2,11,8373,120,8,5,7,10276,99,3,1,10,6149,145,6,1,7,8156,117,0,10,8,5445,23,14,4,5,14159,64,8,7,3,9455,112,6,11,2,9425,498,8,5,4,10944,101,7,12,5,9076,-1,-1,0,9,1,1,0,2,0,0,-1
58,8,13,12,15600,28,19,7,7,17808,134,13,15,7,18476,51,6,9,12,12710,3,6,16,19,10556,24,6,12,10,16396,238,17,18,14,17881,4,11,23,10,16102,202,21,21,6,22362,101,2,20,12,11670,-1,-1,3,10,1,3,1,0,0,1,-1
48,6,16,3,10729,126,9,2,4,13481,127,2,9,7,10278,21,15,4,2,15479,350,5,18,3,9350,777,1,4,6,10316,64,8,4,10,10854,81,2,2,5,9570,101,5,6,7,10125,37,3,6,9,7197,1,1,8,4,2,1,1,0,1,0,1
24,14,5,2,15648,163,9,10,1,12028,246,8,11,1,13103,202,3,10,7,8496,53,5,11,6,7253,777,1,2,11,8318,64,0,6,9,5938,4,3,3,9,8051,67,8,4,4,12486,555,5,6,6,9002,-1,1,9,2,2,1,0,0,0,0,1
516,6,13,3,10815,76,15,10,5,15141,104,3,10,6,12936,67,10,10,6,12174,147,5,21,2,9340,27,7,4,5,12364,64,6,7,11,9698,157,6,3,7,13147,523,1,7,8,9512,12,2,7,8,7028,-1,1,7,4,3,1,1,1,1,0,1
85,6,3,5,8177,104,1,4,5,6295,126,4,6,10,6927,429,1,1,5,6493,497,2,4,6,5001,24,3,6,6,8726,59,8,14,3,9631,7,5,11,3,8450,202,4,10,1,9706,40,11,12,1,8959,-1,-1,1,7,0,2,0,1,0,0,-1
58,9,12,5,16573,234,8,11,5,13523,42,4,3,2,14298,51,11,8,5,15724,432,0,25,3,8978,164,5,8,7,11995,35,5,8,8,9701,7,4,5,5,10715,67,6,7,6,14048,117,0,15,6,7558,-1,1,11,2,3,1,2,0,2,0,1
887,12,5,10,16865,154,5,11,12,13192,777,8,9,8,18795,202,7,10,7,15691,26,2,20,4,10538,24,7,11,4,17240,64,6,14,7,13943,45,13,5,8,17763,523,12,9,8,19329,117,3,24,7,11765,-1,1,11,8,1,5,2,0,2,1,-1
164,3,4,7,9936,104,9,10,4,13334,517,7,5,7,12173,81,2,11,4,9844,555,10,8,7,11915,4,6,10,8,10934,64,11,11,5,13559,36,4,9,5,11882,523,7,7,6,11613,117,1,17,7,7426,-1,-1,5,7,3,0,1,1,0,1,-1
24,10,7,3,12871,64,3,14,2,9795,236,4,10,5,10587,777,9,4,3,12381,101,7,11,3,8555,887,2,2,7,7237,203,2,6,5,8484,246,10,0,4,11499,523,2,2,9,7046,412,0,7,8,5230,-1,1,10,1,2,1,1,1,1,0,1
887,13,12,11,14110,267,1,36,8,11332,150,10,20,12,13376,10,9,18,12,13136,119,7,16,9,12365,41,12,24,6,14860,412,2,34,10,11349,711,12,19,8,13710,136,6,33,9,12761,81,20,17,7,15867,1,-1,2,4,0,0,0,0,0,0,-1
876,2,2,6,7974,141,13,4,10,12419,4,3,6,6,9104,523,2,10,7,9764,412,2,13,5,6858,85,5,7,2,11891,59,5,19,6,10813,166,14,5,5,13382,115,9,8,4,12858,497,1,21,5,7339,1,-1,2,9,0,2,0,2,0,0,-1
107,3,14,5,13586,64,18,16,2,19252,39,11,11,7,14972,30,12,11,10,13865,526,0,27,13,8546,27,6,10,7,10489,59,6,17,7,12215,7,5,9,8,11505,498,15,10,14,15890,43,5,15,9,9325,-1,1,10,2,3,1,2,0,2,0,1
84,15,7,7,14028,234,11,19,3,14170,99,16,13,3,17175,498,0,13,8,9979,497,0,27,3,8531,104,6,4,10,13985,20,3,11,14,8988,39,4,3,6,10959,134,9,5,8,14885,89,2,12,4,7245,1,-1,10,4,3,1,0,1,2,0,1
24,9,9,6,19647,122,6,9,10,13656,38,11,13,9,18599,202,7,9,4,18863,497,2,24,11,10967,62,10,14,8,17177,120,8,22,7,16618,136,7,13,7,15166,235,14,17,6,22144,16,1,32,7,10753,-1,1,7,10,3,3,2,0,2,1,-1
75,4,3,2,10468,246,3,5,1,10181,7,9,6,1,11946,523,2,6,2,10467,412,1,9,5,6589,24,5,2,1,10813,121,2,2,5,8154,4,1,4,5,8852,119,3,2,5,9922,350,0,7,3,6076,-1,1,4,3,3,0,0,0,1,0,1
126,1,2,5,9826,104,6,3,4,11191,55,5,5,8,10142,21,8,3,7,12226,412,1,12,5,6759,24,5,5,3,12802,91,7,7,5,11709,45,10,5,4,13098,202,7,12,4,13387,40,0,19,5,7577,1,1,4,8,2,1,2,0,0,1,-1
166,15,4,8,15501,68,6,14,11,10700,90,5,16,7,13332,15,10,9,8,14262,350,0,28,3,8285,39,7,3,8,12944,246,9,9,8,14078,13,11,12,4,14128,429,5,8,8,13465,497,5,17,8,10037,1,-1,6,7,0,3,0,2,0,1,1
14,7,9,12,13677,28,11,10,9,13454,246,6,8,8,11543,360,9,7,8,12774,57,1,19,10,7502,887,16,6,8,16538,141,10,12,6,13972,711,6,16,9,12130,523,10,9,5,15511,117,5,20,6,9881,1,-1,2,9,0,3,1,0,0,1,-1
202,4,8,10,9730,238,12,4,6,12339,127,1,7,9,10814,236,2,6,9,12066,432,4,12,7,8264,62,4,8,5,11531,246,15,10,4,15616,7,10,10,4,13775,26,4,14,4,11924,555,8,9,6,13481,-1,1,4,7,2,1,1,0,0,1,-1
223,4,2,4,6388,246,6,8,2,8846,45,4,7,2,8592,67,16,6,4,13444,117,4,22,4,8398,150,7,2,3,10999,43,0,3,3,5725,91,5,2,8,8479,51,2,2,11,6417,99,2,6,9,6881,-1,-1,5,2,2,0,1,0,0,0,1
150,5,9,4,15609,68,6,10,11,15139,34,7,8,6,15153,21,8,5,9,16726,350,1,15,4,9322,887,3,9,10,15811,234,6,11,4,16406,3,6,16,6,14738,202,16,9,1,23542,99,3,17,6,11305,-1,-1,4,10,1,5,0,1,0,2,-1
517,3,2,6,7059,234,7,6,3,10165,166,6,2,7,10314,29,3,6,4,8410,44,4,8,2,7181,84,5,4,7,8386,11,12,3,7,12960,115,1,7,4,7438,145,3,3,2,8680,432,0,8,3,5742,1,1,4,3,3,0,0,0,0,1,-1
101,3,11,7,8429,18,9,13,5,10965,63,6,17,4,10379,523,5,16,3,10340,412,4,19,6,8885,145,8,11,4,9830,44,2,17,4,8210,777,8,12,4,10418,55,4,12,11,8566,115,3,11,4,8716,-1,1,4,1,0,0,0,0,0,0,1
254,7,6,12,15980,235,3,12,13,13820,81,5,15,11,13750,18,11,14,10,18979,145,16,9,11,21330,114,5,5,8,17795,44,1,18,9,11989,21,12,9,11,18976,29,15,8,9,18782,105,24,9,5,21388,1,1,4,11,2,2,0,0,1,0,-1
62,5,7,9,10561,28,11,8,5,13408,21,8,11,5,13891,54,6,15,5,11059,497,2,17,8,7719,104,7,13,3,14846,131,11,10,4,15543,238,5,13,11,12652,498,6,13,7,12506,526,3,16,7,8190,-1,-1,1,9,1,3,0,2,0,1,-1
150,0,2,7,7456,64,1,3,4,7493,134,2,0,4,7935,236,2,0,3,8649,43,0,3,3,5010,58,1,8,0,9626,20,7,7,0,9341,13,2,6,3,8038,18,9,1,1,12603,111,1,10,1,6641,-1,-1,2,6,1,2,0,2,0,1,-1
350,1,20,7,11162,101,8,9,5,17190,53,6,8,9,12265,45,10,9,9,12884,13,12,8,8,18533,22,15,8,7,17664,34,8,9,8,12561,127,9,6,9,13107,350,2,22,6,12905,72,4,9,7,10440,-1,-1,9,4,0,3,0,0,0,1,1
147,7,10,5,10340,101,6,8,4,8798,114,9,10,6,13433,166,5,7,6,9608,161,5,5,4,9861,89,4,9,9,7336,350,6,6,3,8468,63,7,4,4,10808,145,3,3,7,8125,777,5,3,9,8097,1,1,9,0,1,0,0,0,0,0,1
157,2,5,12,9938,28,22,7,12,19286,517,4,5,7,12102,222,4,6,8,12561,75,13,8,9,17340,107,13,11,15,14534,145,8,12,7,15078,8,8,14,11,14139,876,17,9,6,18837,51,2,9,6,13544,-1,-1,7,7,2,1,0,0,0,1,-1
236,11,7,9,12350,104,9,10,9,15258,238,3,2,13,8180,24,4,2,10,8914,517,7,3,14,9706,105,13,12,3,13524,110,19,10,4,15197,81,8,7,8,11960,68,6,4,11,9447,238,8,3,8,12335,-1,1,3,8,0,3,0,0,0,0,-1
119,4,2,3,11062,115,4,2,7,13068,7,1,6,12,9374,1,10,4,7,12840,236,7,10,10,16760,350,3,24,2,11280,27,16,10,4,16186,147,6,15,5,12573,115,8,8,6,13911,104,6,8,9,12929,-1,1,4,7,2,1,0,0,0,0,-1
246,11,9,4,11944,120,9,9,9,11821,111,8,4,6,11243,498,9,12,6,15353,53,9,4,5,10523,24,8,4,8,10724,711,5,4,6,8486,101,4,8,9,9643,11,10,5,10,10742,157,3,9,13,9014,-1,1,7,1,1,0,0,0,0,0,1
12,5,11,9,11452,238,11,7,8,14584,142,3,5,13,9613,134,7,3,9,11683,246,8,7,10,13632,54,11,6,5,13349,145,19,8,3,16479,102,8,10,5,15181,17,3,9,11,12059,90,8,7,10,11663,-1,-1,3,6,0,3,0,0,0,1,-1
887,13,4,4,16245,91,19,7,10,15414,34,4,8,6,10486,523,6,5,7,12625,26,1,21,7,9122,104,9,5,12,12213,20,4,14,10,9272,38,7,10,7,10905,202,8,10,6,11713,555,6,12,8,10688,-1,1,9,0,3,0,1,0,1,0,1
24,3,1,8,8721,64,7,7,2,9683,134,2,6,4,8321,51,4,6,4,10669,99,4,6,6,6818,104,4,10,1,13891,141,5,4,6,9888,131,11,4,5,11905,711,3,4,5,9096,25,1,9,3,7244,-1,-1,3,9,2,1,0,1,0,1,-1
104,6,7,2,12600,91,5,6,3,10385,99,11,5,1,12033,115,4,7,4,9685,43,2,19,1,7716,164,3,3,6,9463,234,2,0,7,7523,4,3,6,5,9232,523,1,1,7,7289,79,2,5,3,5710,1,1,10,1,4,0,0,2,1,0,1
39,4,5,5,8230,76,9,4,10,8748,7,1,7,8,5842,236,6,2,3,9550,350,1,11,5,6051,104,20,6,1,16670,64,8,6,4,9964,4,2,10,6,8798,21,1,11,5,7289,37,0,16,5,6211,-1,-1,2,10,0,3,0,1,0,0,-1
79,10,4,6,13616,64,6,14,4,12533,13,5,15,5,15040,119,4,6,5,14338,350,0,18,2,8119,104,6,10,5,17183,56,4,10,6,11580,4,6,9,4,13566,498,3,13,5,14108,37,3,16,5,11011,1,1,4,8,3,2,1,1,0,2,-1
164,12,12,5,17396,30,1,15,7,11527,711,8,4,15,11177,498,11,7,8,13881,40,2,15,8,8344,39,4,6,8,11134,203,14,13,10,14962,777,12,5,5,15720,81,10,10,4,15699,497,3,26,7,9770,-1,-1,5,8,1,3,1,1,1,1,-1
114,8,8,5,13408,104,6,10,5,13229,777,11,2,8,13613,115,5,10,8,12178,89,1,13,5,7844,164,4,7,6,10769,85,4,7,7,10157,166,13,6,7,14543,102,8,4,6,13114,497,2,13,5,7657,-1,1,8,3,2,3,1,1,1,0,1
85,5,3,1,11223,64,10,4,1,11873,157,3,5,3,11201,523,4,3,5,9485,117,5,9,2,7774,126,0,0,5,7544,120,1,3,6,6364,711,2,3,3,6996,236,8,1,7,11147,267,1,7,6,6137,-1,1,10,2,2,1,2,0,1,0,1
57,1,10,13,7232,76,7,9,8,10268,39,13,6,9,15917,202,7,10,10,10593,43,3,18,10,8271,887,6,13,6,13926,120,18,13,2,16921,104,9,15,9,13324,119,16,11,9,16864,412,1,34,5,9597,-1,-1,0,11,0,3,0,1,0,2,-1
85,6,16,4,16091,246,13,5,9,13677,141,9,8,4,16804,67,6,9,8,13698,40,5,24,8,10573,36,1,7,10,10598,234,8,9,7,13430,99,10,8,5,14974,18,10,6,11,16464,111,4,16,6,9553,1,-1,11,4,2,2,1,0,0,1,1
266,1,8,2,8972,20,5,9,2,7378,55,17,7,0,12133,222,7,7,1,8802,40,1,8,2,5006,98,2,4,6,5277,79,3,1,6,6447,157,1,1,11,6378,29,0,4,3,5662,117,1,3,5,4719,-1,1,8,0,2,0,1,0,0,0,1
887,4,7,10,9084,246,6,4,7,9495,39,2,1,9,7203,51,7,0,4,11377,267,1,6,9,6477,126,4,11,8,11121,76,23,5,1,15667,64,7,10,2,13679,30,5,5,6,9719,432,0,17,3,7421,-1,1,2,8,0,3,1,1,0,1,-1
92,2,3,6,7195,246,5,8,5,10246,157,9,5,7,11348,69,5,4,7,8899,517,2,11,4,6086,164,6,10,1,13903,234,8,7,4,10400,134,8,4,8,10436,81,6,7,4,10756,37,1,19,6,7546,1,-1,1,9,2,1,1,1,0,1,-1
164,1,0,2,5427,120,3,2,4,6005,13,0,3,7,5218,21,2,2,6,5882,99,0,2,7,4257,98,0,6,0,5686,20,1,13,2,7816,39,11,4,2,10769,236,12,3,0,10618,497,2,13,3,5981,-1,-1,0,7,0,2,0,1,0,0,-1
8,28,5,9,22772,245,3,16,10,11948,238,8,6,9,15851,67,9,10,12,14803,267,4,31,6,12293,126,11,7,16,14647,234,14,9,6,16107,7,13,12,7,15417,236,6,14,12,14271,44,1,24,12,9111,1,-1,8,4,2,3,0,1,1,0,1
104,4,0,7,9977,234,1,3,6,6854,21,1,3,7,7531,711,6,2,7,8282,432,1,4,8,5305,98,4,11,3,8148,163,17,8,1,12448,777,5,7,4,9601,236,3,6,3,8614,40,6,19,2,8575,-1,1,1,4,0,2,1,0,0,0,-1
39,2,6,9,11289,141,15,5,11,14401,711,3,9,9,9626,202,11,11,7,14706,432,0,20,10,8157,104,6,16,8,13219,234,10,24,5,14596,7,12,8,10,14512,523,12,6,6,16689,3,6,22,2,10350,-1,-1,3,10,0,4,0,1,1,1,-1
58,0,2,6,8158,76,3,4,9,7958,8,4,2,4,8902,119,1,2,9,7264,555,3,3,8,6746,107,7,2,2,10757,238,9,8,3,10877,61,5,6,2,10499,523,11,14,2,13966,526,4,17,2,7674,-1,-1,1,6,0,3,0,2,0,1,-1
166,6,2,2,9161,421,6,1,5,6123,245,6,3,2,8279,236,4,4,2,6646,267,1,9,1,4983,126,5,1,7,6448,60,1,4,2,4510,18,3,1,4,5067,412,1,5,5,4397,523,2,0,5,5272,-1,1,3,0,2,0,1,0,0,0,1
238,8,10,2,11218,14,4,4,7,12572,4,5,11,4,10829,21,13,9,5,14378,12,4,19,2,8308,164,3,6,5,7413,876,6,5,7,9277,126,6,4,8,10100,81,1,6,8,7018,432,4,8,6,6392,-1,1,10,1,3,0,0,1,1,0,1
79,5,4,5,12634,238,6,8,3,13815,25,5,2,4,12987,119,1,10,7,11885,267,4,11,11,9189,24,3,4,6,10189,245,7,6,6,12906,4,2,11,5,13697,81,14,6,2,18225,40,3,21,2,10465,-1,-1,3,10,1,3,1,0,1,0,-1
6,3,0,4,5872,234,4,4,1,6699,7,9,1,0,9165,18,4,4,1,7448,350,0,9,0,5236,104,1,1,2,6037,91,0,0,4,4160,4,3,0,6,6058,115,2,2,4,6195,526,0,4,4,3956,1,-1,4,1,0,1,1,0,0,0,1
85,6,2,3,9617,234,2,6,3,7942,246,15,4,2,11347,236,1,2,0,6672,40,1,11,0,6050,62,2,2,5,7548,64,5,0,6,6772,145,1,0,2,6908,4,0,2,7,5505,43,0,1,5,4107,1,1,5,0,2,0,2,0,0,0,1
29,8,1,6,15349,267,2,11,6,11899,23,3,5,5,12405,17,4,6,6,13433,104,15,6,10,17743,77,2,8,9,10893,102,13,6,3,17991,3,4,12,7,12659,53,6,8,5,13893,10,8,10,8,16559,-1,1,6,11,2,2,0,0,1,0,-1
24,5,1,11,9326,5,4,7,7,8087,17,3,5,8,9081,81,3,2,7,7978,497,2,6,2,5624,104,11,9,4,13380,120,8,11,6,10567,3,5,9,4,9697,202,7,5,1,11603,267,4,17,2,8358,-1,-1,2,9,0,1,0,1,0,1,-1
