champ1.1,kills1.1,assists1.1,deaths1.1,gold1.1,champ1.2,kills1.2,assists1.2,deaths1.2,gold1.2,champ1.3,kills1.3,assists1.3,deaths1.3,gold1.3,champ1.4,kills1.4,assists1.4,deaths1.4,gold1.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,champ2.1,kills2.1,assists2.1,deaths2.1,gold2.1,champ2.2,kills2.2,assists2.2,deaths2.2,gold2.2,champ2.3,kills2.3,assists2.3,deaths2.3,gold2.3,champ2.4,kills2.4,assists2.4,deaths2.4,gold2.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,first blood,first tower,blue towers,red towers,blue dragons,red dragons,blue heralds,red heralds,blue barons,red barons,win
92,2,7,8,11029,99,2,6,4,11257,122,11,2,5,14719,30,6,4,12,11403,267,0,13,5,8207,4,4,13,4,12770,60,9,12,0,10929,126,6,8,7,12901,202,15,11,2,18382,53,0,20,8,8393,-1,-1,3,4,0,4,1,0,0,1,-1
164,7,11,4,11285,141,19,7,1,15598,4,2,15,4,10770,202,6,8,4,10360,16,0,21,3,7519,157,1,2,7,8686,121,5,6,9,9011,45,6,5,8,9079,21,2,5,6,8722,267,2,10,4,6694,1,1,7,1,2,1,2,0,1,0,1
223,0,1,3,5904,64,7,1,2,7932,61,0,3,2,7288,119,2,2,3,8570,89,1,6,6,4726,79,2,6,1,8574,102,6,3,1,10116,238,4,4,2,8506,202,4,5,0,8073,26,0,11,6,5473,1,-1,2,2,1,2,0,2,0,1,-1
39,2,2,5,7872,76,12,9,1,11280,4,7,14,1,11281,202,16,8,2,12146,412,0,12,5,5294,78,5,1,3,9455,876,2,5,7,6739,238,5,2,9,8721,236,2,3,9,6230,267,0,5,9,4267,-1,-1,6,1,3,0,2,0,0,0,1
164,12,8,0,14095,234,11,7,7,13228,245,6,14,7,10457,202,8,12,4,11638,79,5,14,7,8478,238,11,6,10,12098,68,4,13,11,8774,18,4,7,6,10865,22,2,8,9,8672,555,4,9,7,8164,-1,-1,9,1,1,1,1,0,1,0,1
777,21,11,4,18086,79,9,16,1,12180,238,9,10,6,12931,202,7,7,8,11275,350,5,19,8,8641,84,1,1,16,7001,59,6,9,5,11192,711,6,7,9,9878,236,13,4,12,12205,497,1,16,9,6626,1,1,10,0,2,1,1,0,1,0,1
104,0,1,6,8307,120,4,4,7,8414,238,2,1,5,8117,145,4,3,5,9000,497,1,8,5,5522,126,6,5,2,10812,28,11,7,2,11381,86,5,3,0,12189,236,5,2,4,10672,267,1,14,3,7409,-1,-1,1,10,1,2,0,2,0,0,-1
39,5,16,7,16005,82,6,7,9,13583,104,21,7,7,22036,498,8,15,10,14026,223,7,23,11,12469,164,9,11,7,16440,72,10,12,13,13340,238,10,13,6,17010,235,7,22,8,15064,63,8,13,13,12477,1,1,8,8,1,4,1,0,2,0,-1
164,3,1,6,8022,421,4,5,3,7605,517,1,3,6,6176,202,4,2,4,8218,497,1,7,3,5163,84,10,4,1,10940,234,2,8,4,8285,238,5,6,3,9455,30,4,8,5,8135,267,1,12,0,5634,-1,-1,0,3,3,0,0,2,0,0,-1
8,6,8,7,10916,234,14,9,6,15814,69,4,10,2,12486,236,5,15,9,12289,267,7,23,3,10280,266,7,4,7,11614,131,4,7,10,9614,238,7,2,6,11473,202,5,6,7,10849,497,4,8,6,7705,1,-1,10,4,2,2,0,2,1,0,1
104,2,8,3,9483,76,16,6,0,11687,7,8,7,0,9989,202,10,10,4,12041,26,0,20,5,6887,223,2,3,4,7902,245,2,5,8,7517,238,2,3,9,7994,81,2,3,10,6953,44,4,3,5,6284,-1,1,9,2,2,1,0,1,0,0,1
164,11,10,5,17732,64,4,13,7,14320,157,7,10,10,18321,45,11,7,7,19205,26,1,17,6,10013,114,6,7,8,16928,234,3,14,9,13589,238,12,9,6,18068,115,11,12,9,20782,497,3,24,3,11521,-1,-1,5,11,3,3,2,0,1,2,-1
777,1,3,4,6015,104,3,3,5,6610,55,5,4,5,6397,523,0,2,8,4577,267,2,4,5,4976,236,9,3,4,8462,120,9,3,2,7431,43,2,8,3,5479,134,6,7,1,8910,111,1,7,1,3982,1,1,1,3,0,1,1,0,0,0,-1
85,5,3,8,8150,711,6,2,7,8089,5,1,2,5,6703,523,1,4,6,7928,117,3,3,5,6644,24,5,5,6,10051,64,11,6,3,11670,13,14,3,1,14622,99,1,11,2,9976,43,0,9,4,6713,-1,-1,0,10,0,2,2,0,0,1,-1
58,1,5,3,9766,28,8,4,4,10257,711,6,10,5,13133,777,4,8,3,11922,555,7,7,5,10832,164,1,4,6,8291,246,8,6,3,10758,43,2,2,5,8856,29,7,6,8,9752,350,2,14,4,6947,1,1,8,2,0,0,2,0,1,0,1
122,4,2,5,9346,28,5,6,9,9585,38,1,2,10,8034,18,2,6,3,11736,555,5,1,4,8594,84,11,1,4,11916,120,12,7,5,12761,45,4,12,3,11715,523,3,6,5,10334,26,1,14,0,7817,-1,1,3,7,1,2,1,1,0,1,-1
114,1,2,6,9982,76,3,13,3,10785,38,19,7,6,16497,236,9,6,4,13295,350,1,25,3,8117,136,6,3,3,11008,91,8,8,6,12738,777,6,4,6,11362,429,2,9,9,9302,267,0,14,9,6608,1,1,9,3,3,0,2,0,0,1,1
166,5,5,2,12015,91,6,5,6,12239,4,2,6,4,12332,99,7,9,4,13411,43,2,10,9,8026,17,1,2,5,11509,234,12,6,3,16214,117,0,15,4,8230,523,11,5,6,16498,412,1,19,4,8627,1,1,4,6,1,3,1,0,1,1,-1
36,3,1,0,7046,104,3,4,0,7079,25,0,5,2,5363,236,8,1,2,8643,267,1,10,2,5535,114,0,0,4,4718,76,1,3,2,4861,4,2,1,4,5484,202,2,1,3,5608,350,1,4,2,3965,-1,1,4,0,1,1,1,0,0,0,1
41,3,2,7,10053,64,4,3,10,8067,7,6,4,4,8807,202,2,2,8,7451,26,2,4,6,6553,122,10,4,4,13023,5,8,11,1,12689,134,5,7,6,9961,81,10,7,5,12383,44,2,21,1,8584,-1,-1,1,11,1,1,0,2,0,1,-1
79,5,5,7,9940,64,7,8,2,11668,268,11,9,5,15185,117,3,19,5,9574,236,3,7,4,12127,78,9,5,6,15016,104,6,6,4,11960,134,4,6,7,10507,119,4,5,7,12780,267,0,16,5,7360,1,1,5,9,2,2,1,1,2,0,-1
104,3,4,12,8311,119,11,1,11,13197,85,3,3,5,8287,236,1,3,10,7682,89,2,5,10,6508,41,4,6,3,11344,246,19,10,2,14564,134,7,11,4,11136,523,10,10,6,13579,80,8,15,5,9979,1,-1,0,10,0,3,0,2,0,1,-1
126,4,3,12,8190,163,3,2,6,8587,245,4,0,7,9651,81,0,3,9,6049,235,2,5,7,6714,79,8,7,3,11872,141,10,7,1,10642,555,15,8,1,14554,236,6,4,3,9954,267,2,19,5,8526,-1,-1,3,5,0,3,1,0,0,1,-1
19,7,4,3,11026,234,6,10,5,10788,10,3,2,4,9785,523,1,5,5,7706,26,2,12,3,6920,777,9,1,7,14168,72,3,10,2,9481,31,4,3,2,10840,222,1,7,5,10178,117,3,9,3,8046,-1,1,4,7,1,2,2,0,0,1,-1
104,5,2,10,12374,79,3,8,6,9438,84,9,4,9,11330,429,9,6,8,13613,89,2,11,9,7141,58,5,15,4,13981,76,15,10,4,14968,39,7,9,9,12778,81,8,12,4,15183,63,7,18,7,10449,1,-1,3,9,1,2,0,2,0,1,-1
887,5,1,3,6425,203,2,2,7,4930,126,0,3,4,5518,202,0,1,7,3736,412,2,0,5,3386,39,4,1,6,7981,76,11,2,0,8629,238,5,0,2,6560,236,5,5,1,8332,267,1,13,0,5930,1,-1,0,7,0,0,0,1,0,0,-1
887,8,4,4,15205,91,5,4,12,9019,13,2,5,8,9615,222,1,1,8,9475,412,1,6,4,6590,19,6,4,7,11448,64,13,4,2,13746,134,5,9,5,12773,81,9,5,2,15116,497,3,17,1,9449,1,-1,2,11,2,1,0,2,0,1,-1
8,11,7,10,15840,268,6,2,9,12710,5,7,11,6,12484,81,10,10,8,14803,111,2,17,6,9589,238,12,9,12,14371,32,11,19,5,13974,101,8,22,3,16544,523,5,6,9,12938,89,3,21,7,9809,1,1,8,6,3,2,1,0,1,0,-1
126,13,7,2,15674,91,10,10,5,12698,134,2,10,5,9699,81,8,4,7,11218,147,0,18,5,7306,887,2,4,8,10017,59,9,5,8,11015,99,3,5,6,9710,202,7,7,5,11482,57,3,8,6,7081,-1,1,10,2,4,0,2,0,0,0,1
39,8,8,6,14106,76,6,15,2,12861,98,5,11,5,9185,119,11,7,4,15890,432,1,19,7,7681,58,2,6,5,10252,107,4,6,8,8194,131,14,6,7,13234,202,3,8,3,10000,3,1,13,8,6558,1,1,9,1,3,0,1,0,1,0,1
266,6,13,8,12720,30,10,17,12,15592,38,15,10,6,15730,711,9,15,8,13172,555,5,16,9,10686,240,8,14,9,14905,246,21,8,11,18282,34,9,12,10,15602,202,4,15,7,12869,526,1,21,8,8552,-1,-1,3,7,3,1,0,1,0,1,-1
777,0,3,7,6037,234,5,2,5,7894,101,1,4,5,6356,81,5,3,8,9262,143,1,4,10,5269,92,11,5,1,11400,64,9,10,2,10168,157,7,4,2,9380,222,7,11,4,10601,497,1,19,3,5902,-1,-1,1,8,0,1,1,1,0,0,-1
126,5,11,11,13084,64,16,15,6,15716,101,6,15,4,14358,222,11,12,7,17447,412,1,25,7,9064,62,7,5,7,15404,234,12,9,8,15400,112,4,4,7,11565,29,9,5,10,15296,497,3,20,7,9386,-1,-1,6,6,2,3,0,2,2,0,1
17,5,5,2,13708,234,9,6,2,13619,3,3,14,7,9575,202,14,8,2,15576,89,2,12,5,8246,126,5,5,6,12703,64,6,5,10,9599,101,2,8,2,10290,498,3,4,7,9394,497,2,4,8,7080,1,1,8,3,4,0,1,1,1,0,1
79,5,9,7,11584,91,5,11,5,10932,84,10,11,2,13578,202,16,8,4,16276,40,1,25,3,9006,777,2,0,5,10978,234,6,8,4,10996,104,5,6,7,10748,30,8,7,11,10649,432,0,13,10,6574,1,-1,8,3,3,1,1,0,1,0,1
62,11,3,6,16639,79,3,6,7,11378,350,0,12,1,7754,202,2,6,1,14003,13,3,9,8,15053,122,6,8,7,15452,427,2,17,2,12774,101,4,11,2,13994,21,8,6,4,18168,555,3,9,4,11098,1,-1,3,9,2,4,0,1,0,2,-1
164,2,3,8,10430,131,3,4,9,9121,777,5,2,8,12726,74,4,4,5,11115,89,1,7,7,6459,58,3,8,5,12443,59,3,23,3,11481,1,11,15,0,14275,145,14,8,2,15714,53,6,17,5,9312,1,1,4,9,3,1,1,0,0,1,-1
82,2,6,7,11795,5,1,5,7,9040,42,8,7,7,14736,555,1,9,16,7374,202,9,6,4,14632,78,9,10,2,14979,64,11,15,6,13404,101,11,20,1,14815,119,6,6,8,13928,497,4,24,5,10058,1,1,4,11,2,2,1,0,0,2,-1
266,5,5,8,10885,141,4,7,6,9948,90,3,6,7,10361,29,4,2,9,9914,432,1,9,6,6225,126,13,7,5,13336,5,9,10,3,12303,101,7,13,2,11563,202,7,13,2,12259,57,0,12,5,6583,-1,-1,2,5,1,3,0,1,0,1,-1
164,11,6,5,16095,234,11,12,3,15614,4,4,17,2,12907,21,10,9,2,14402,89,1,24,7,9384,126,3,7,4,12182,238,6,4,8,13214,517,4,6,9,10893,523,5,5,12,13358,117,1,11,4,8572,1,-1,10,5,2,3,0,0,2,0,1
54,6,6,1,14350,33,2,15,11,10504,777,11,12,9,16183,42,19,10,5,19787,526,4,23,6,10988,875,6,2,8,14020,254,11,13,7,16675,711,2,13,6,11509,236,7,4,9,13304,555,6,7,12,13845,-1,1,9,4,1,2,0,1,1,0,1
77,4,11,9,11039,203,7,11,13,12928,134,4,5,9,9169,15,13,11,8,18115,32,5,11,13,9050,887,6,4,9,11620,64,27,12,4,19238,166,8,9,9,12571,429,8,6,5,14320,526,2,29,6,10062,-1,-1,7,9,4,1,1,1,0,2,-1
166,11,11,7,14197,33,5,18,6,11673,777,9,5,9,13990,101,7,12,5,13532,267,2,23,5,8296,64,4,7,7,11525,79,11,11,8,13487,157,10,7,6,15981,81,5,5,9,10810,44,2,12,4,8219,1,1,8,8,1,2,1,0,0,1,1
27,4,18,3,10566,91,12,11,5,13598,84,21,8,1,13061,202,6,15,2,12252,432,4,28,4,9415,126,2,1,12,9977,234,4,4,6,9052,523,4,5,11,10806,7,4,3,5,9958,117,1,8,13,6304,-1,-1,9,2,2,2,1,1,1,0,1
29,15,26,10,15214,238,9,19,10,12753,5,13,27,9,13516,61,6,37,5,12688,35,7,27,8,12647,240,11,15,9,13382,235,5,24,8,12541,114,12,13,13,12869,31,6,25,9,12117,523,8,19,11,12171,-1,1,4,1,0,0,0,0,0,0,1
104,2,4,13,11310,64,5,4,7,10124,142,4,2,7,9512,21,4,1,9,11238,432,1,10,7,7312,98,7,11,2,11475,91,7,6,3,11637,238,19,6,4,17658,99,9,9,3,13849,497,0,22,4,8216,-1,-1,3,9,0,4,1,0,0,1,-1
104,3,2,8,6795,64,3,2,6,6296,4,3,3,6,7107,360,1,1,6,5053,526,1,4,8,4087,24,7,3,3,7704,76,12,11,0,10612,238,8,7,3,10895,202,5,7,2,9138,12,2,16,3,6000,-1,-1,0,5,0,1,0,1,0,0,-1
164,5,6,2,7716,91,8,7,2,10985,3,2,13,0,7957,30,1,6,1,6411,40,1,7,3,4621,78,1,2,5,5742,234,2,1,6,6386,13,1,1,3,6025,202,2,4,1,7501,526,2,4,2,4743,-1,1,4,1,2,0,2,0,0,0,1
6,5,1,1,13109,234,12,9,5,12372,13,3,11,6,9715,81,9,9,4,12562,267,2,17,5,8148,887,0,6,4,8375,60,7,5,6,9242,39,8,3,8,12070,236,6,3,8,10190,526,0,12,5,5868,-1,-1,9,1,2,1,0,1,1,0,1
14,3,9,7,13274,234,3,11,11,9105,518,8,9,5,12045,236,15,6,8,15271,267,3,20,8,9259,104,13,5,3,17242,107,9,9,8,12246,517,13,7,4,13706,21,3,10,9,9942,526,1,13,8,7243,1,-1,7,9,1,3,1,0,1,0,-1
164,7,7,7,14110,64,8,12,1,14047,101,10,8,2,16626,21,2,14,4,12199,143,5,12,5,9729,516,1,3,9,8376,238,9,7,9,12319,34,2,9,2,13013,202,5,2,7,11939,48,2,10,5,7303,1,1,10,3,4,0,1,0,1,0,1
777,7,4,2,10103,203,16,5,1,13440,4,1,18,3,9713,222,4,11,2,9325,117,1,16,3,6718,27,1,2,7,6560,64,1,5,6,6490,711,4,4,6,7992,235,4,3,5,8719,89,1,6,5,4806,-1,1,7,0,2,0,1,1,0,0,1
27,5,1,3,9542,64,5,17,2,11385,517,15,5,4,13052,51,10,7,5,12951,267,1,21,3,8631,777,4,3,6,11290,203,4,3,7,9372,4,5,5,9,9806,523,3,8,8,9803,412,1,11,7,6145,-1,1,9,2,2,1,2,0,1,0,1
114,2,6,4,8948,5,9,7,1,10381,96,5,4,4,8351,202,4,7,2,8170,43,3,12,2,6630,126,3,2,3,7570,48,3,0,7,6735,26,2,5,3,6970,523,5,2,7,7646,89,0,7,3,4832,1,1,9,1,2,0,2,0,0,0,1
126,8,5,5,15366,5,4,8,8,11876,13,6,6,5,12345,119,12,4,3,18903,89,1,15,8,7882,134,9,8,5,14760,141,6,11,8,12702,7,5,8,7,10966,67,8,8,6,14321,25,1,12,5,7968,-1,1,8,3,3,0,2,0,0,1,1
98,3,9,4,6958,245,10,2,2,9989,92,1,5,4,7167,67,8,7,4,9956,117,2,16,2,6568,80,3,4,3,8254,5,4,6,6,8192,7,6,4,3,7581,202,0,6,6,6342,133,3,6,6,5787,-1,1,2,0,0,2,1,0,0,0,1
516,5,19,5,13219,91,16,15,9,18419,517,15,16,8,15422,67,22,9,8,18755,43,3,30,9,11221,777,8,6,13,14174,120,7,14,14,11825,134,5,9,10,12524,202,17,8,9,19283,89,2,20,15,9192,-1,-1,9,3,3,1,0,1,2,0,1
8,3,2,5,10617,4,3,5,8,9295,234,6,6,2,12535,18,3,4,4,9963,32,2,7,9,5970,517,5,3,5,10307,79,7,14,2,10303,157,11,5,3,15216,222,5,6,4,12106,147,0,18,3,7456,-1,1,3,9,1,2,1,1,0,1,-1
24,8,12,7,12743,91,5,16,6,10415,4,9,15,9,12189,29,12,8,10,13829,497,5,17,11,8780,777,10,6,10,12892,76,4,14,11,10400,45,12,12,8,13567,202,15,16,3,17587,111,2,26,7,9599,-1,-1,4,8,3,1,1,0,0,2,-1
114,8,8,2,17225,28,11,8,4,13337,157,3,4,10,11364,498,5,6,7,12211,37,3,14,5,9745,266,2,0,8,8556,234,7,9,5,12936,134,9,10,4,13977,236,7,4,7,13046,267,2,16,6,8219,1,-1,10,2,2,3,0,2,2,0,1
14,8,14,6,11800,246,23,11,6,17201,79,3,23,4,11484,523,8,6,6,12170,497,2,30,3,9114,23,7,2,6,12384,64,8,2,8,9669,4,4,8,13,9182,81,4,5,7,12343,201,2,6,10,6859,-1,1,9,3,1,3,1,0,1,0,1
412,4,21,10,11173,126,8,18,13,13172,203,6,15,12,11871,145,9,17,8,12441,45,9,20,8,13554,161,10,26,4,13488,12,3,30,6,11841,69,14,21,6,15289,28,14,19,6,13366,55,10,19,15,12002,1,-1,1,4,0,0,0,0,0,0,-1
61,3,23,10,12900,3,2,19,17,10949,105,8,15,15,13556,126,17,13,10,16718,82,9,13,11,13058,110,18,33,5,17286,104,13,24,7,14796,268,14,30,8,15258,86,9,31,8,13441,114,9,30,11,13631,1,-1,2,4,0,0,0,0,0,0,-1
39,14,11,9,15262,154,7,20,14,11911,43,7,28,8,14111,59,13,30,15,15224,81,9,18,8,15032,63,13,20,12,12823,412,3,42,10,12116,161,15,27,9,14287,110,9,33,8,14004,126,14,30,11,15671,-1,-1,4,4,0,0,0,0,0,0,1
54,9,19,10,13498,64,13,22,14,13865,38,7,27,5,13415,498,9,26,8,14627,96,11,20,10,14507,11,24,9,11,17599,245,9,21,13,13551,82,4,23,9,12219,103,7,24,9,13641,16,3,34,7,11692,-1,1,4,2,0,0,0,0,0,0,1
202,16,22,6,16105,16,1,33,5,12089,17,3,22,4,12812,412,6,29,6,13260,104,12,21,6,16474,121,5,13,9,12901,79,7,12,11,13638,18,9,10,5,15117,43,5,15,7,13010,37,1,22,6,11650,1,-1,4,2,0,0,0,0,0,0,1
121,9,16,13,13653,29,33,18,12,20460,112,10,30,7,16262,142,13,22,8,15656,412,3,32,12,12847,63,13,20,13,17556,15,5,32,16,14582,14,9,24,15,16340,38,19,17,13,17611,22,6,35,11,14892,1,1,2,4,0,0,0,0,0,0,-1
266,5,18,9,9806,412,3,21,8,8679,85,9,16,10,9809,26,3,23,5,9228,887,12,12,8,10593,141,5,18,9,9187,84,13,17,6,10632,31,7,19,8,9576,246,11,16,4,10752,37,4,34,5,9940,1,1,1,2,0,0,0,0,0,0,-1
54,1,6,2,11489,91,5,6,11,12736,7,6,1,8,11593,134,7,1,6,13007,22,1,8,10,7858,78,5,11,4,12980,154,10,14,2,14295,13,8,5,4,17189,236,10,6,9,13365,267,4,20,3,9884,1,-1,3,11,1,4,0,1,0,2,-1
246,14,5,4,13922,120,5,8,5,11309,517,6,8,7,10104,523,18,6,1,17192,201,0,23,5,8872,150,3,3,10,8441,245,9,7,7,11329,157,5,5,9,11962,101,4,8,7,9949,111,1,13,10,6379,1,1,8,2,2,2,1,0,1,0,1
887,0,5,10,5570,141,6,2,7,7529,517,3,1,6,7386,51,2,2,9,6985,12,2,2,7,5561,26,5,19,6,9211,421,18,4,1,12280,42,7,4,3,10570,202,6,8,1,9687,267,3,16,2,6799,-1,-1,1,8,0,2,0,2,0,0,-1
43,7,11,8,11522,234,6,6,6,13062,3,4,12,6,11464,117,0,19,10,8007,523,10,8,9,15657,27,5,19,9,11711,421,10,9,10,13872,711,11,16,4,14820,202,13,18,3,17124,40,0,34,1,10116,1,-1,2,9,2,3,2,0,1,0,-1
166,13,15,12,14749,79,10,23,6,13693,126,11,30,10,13729,34,16,19,9,15761,16,3,43,5,12730,119,15,13,12,16891,82,6,20,9,13610,18,8,16,12,14882,113,11,19,12,14432,43,2,28,8,11976,-1,1,2,4,0,0,0,0,0,0,-1
777,9,11,9,13488,203,15,10,9,15556,69,4,9,9,10644,236,11,7,7,14854,43,2,18,4,9042,164,9,11,8,13573,421,14,9,10,14845,134,9,12,5,13787,157,5,11,9,13067,79,1,16,9,7453,1,1,5,7,3,2,2,0,2,0,-1
114,2,4,5,7093,421,10,6,7,9189,245,8,4,8,8581,202,3,3,3,8175,89,0,9,3,5122,164,5,4,4,10685,104,15,6,1,13682,711,4,10,6,8457,157,1,7,5,8183,267,1,15,7,6649,-1,1,1,8,2,1,0,2,0,0,-1
164,13,6,3,11871,59,7,12,3,10955,13,3,10,6,8998,498,3,7,3,8544,37,3,12,2,7724,517,2,4,12,6354,421,4,8,4,8953,39,6,3,7,10036,202,3,5,3,8283,350,2,8,3,5451,-1,1,7,0,1,2,2,0,1,0,1
98,5,6,4,7844,234,4,4,10,6857,136,4,5,7,6914,69,2,2,9,7067,117,2,9,8,5934,14,6,4,7,10990,421,7,6,5,9020,142,15,5,0,12418,63,9,9,3,10512,101,1,17,2,7379,1,-1,0,7,0,3,0,2,0,0,-1
164,3,6,1,9177,421,6,4,1,10223,55,16,3,0,14165,96,3,6,5,9299,117,2,12,3,6950,17,1,0,8,6813,104,3,2,7,7511,157,1,1,7,7629,236,5,2,5,8054,267,0,9,3,5543,-1,1,8,1,3,0,2,0,1,0,1
80,5,4,8,12061,234,11,7,7,15525,112,6,8,8,13209,51,3,8,15,12171,134,3,10,15,8787,516,4,16,3,11205,121,26,10,6,17748,101,11,14,5,15199,67,12,6,6,13567,117,0,24,8,8562,1,1,3,7,1,3,1,0,1,1,-1
13,18,21,16,20922,8,12,24,18,19491,517,16,24,23,19262,161,5,27,17,17997,62,20,22,20,20456,30,12,41,18,19192,56,15,40,14,20552,81,25,31,12,21790,876,13,40,12,19648,38,29,35,16,22667,1,1,2,4,0,0,0,0,0,0,-1
202,14,28,9,18785,268,17,32,15,18768,39,9,19,12,15180,245,9,21,12,14822,85,9,21,14,14408,53,7,27,11,14623,8,18,21,11,17014,82,13,17,11,16042,166,22,19,12,19210,90,2,25,13,13846,1,-1,4,4,0,0,0,0,0,0,1
516,0,12,6,9906,76,10,16,7,12645,246,10,5,7,13194,67,14,9,7,15767,235,4,24,10,11405,80,8,10,7,12607,104,5,10,8,12677,517,11,8,6,13301,202,6,14,6,12724,555,7,8,11,11997,1,1,7,3,2,2,1,1,0,1,1
887,7,3,7,13666,91,10,8,6,14121,517,4,4,7,11117,498,4,5,6,12685,497,1,17,7,7854,61,6,17,4,14434,78,14,7,3,15079,126,3,19,5,11331,67,9,7,7,14938,50,1,17,7,8783,-1,-1,7,8,3,1,0,1,0,2,-1
41,14,18,7,14895,157,5,17,12,12532,16,3,24,5,11735,150,12,27,7,15973,63,11,19,10,13529,59,4,34,12,11998,18,12,12,10,13282,67,13,15,8,14528,134,9,19,9,12971,10,3,33,6,11965,1,1,4,2,0,0,0,0,0,0,1
25,10,25,10,12903,115,13,21,10,13369,37,4,29,11,9966,43,3,29,9,10221,107,14,15,13,13206,57,6,31,9,12862,38,14,20,10,13320,412,6,29,6,11667,223,3,27,12,10828,121,24,19,7,16655,-1,-1,1,4,0,0,0,0,0,0,-1
268,12,17,8,15229,7,8,10,11,11521,67,16,12,10,14977,43,8,26,8,12637,117,1,34,8,11430,161,14,13,9,13558,166,8,15,9,13739,76,7,17,7,12424,201,5,23,9,12021,42,11,17,11,13133,1,-1,4,4,0,0,0,0,0,0,1
85,4,4,15,9714,234,8,6,6,13715,875,6,6,4,12075,145,9,6,4,15814,89,1,16,6,8951,79,7,15,6,12164,238,2,5,7,11350,157,15,7,7,17440,67,10,7,6,14691,111,1,14,2,8106,-1,1,5,7,3,2,1,0,1,1,-1
777,7,8,8,14445,107,14,11,8,15890,517,7,13,8,13826,30,13,17,3,19527,267,7,28,2,13448,164,11,4,6,19398,91,4,4,14,11647,4,9,9,9,15072,43,1,16,8,10933,111,4,10,11,9724,1,1,8,5,4,1,1,0,2,0,1
98,1,5,7,7426,106,4,4,6,8455,7,7,4,3,9688,498,4,6,3,11530,432,2,9,4,6504,27,9,6,2,13113,104,10,7,1,15087,245,3,7,0,9566,202,0,12,9,8530,37,1,17,6,7297,1,-1,1,8,2,2,0,2,0,1,-1
104,2,3,6,9857,91,4,5,8,9256,38,3,7,3,8691,81,8,2,8,10841,555,5,6,12,8058,6,2,5,4,9157,246,16,10,4,12898,10,4,8,3,13460,30,10,11,5,12430,267,5,22,6,9438,1,1,3,11,1,1,1,1,0,1,-1
164,6,1,8,10622,91,7,11,6,12624,202,7,15,6,12382,3,7,12,9,9831,117,4,15,6,8075,27,1,17,5,8954,234,12,7,5,12989,238,12,12,5,14997,235,10,15,8,13386,267,0,24,8,8377,-1,1,3,9,0,3,1,0,0,1,-1
114,0,2,5,6855,77,6,2,5,10688,43,0,6,3,7087,235,1,5,6,6098,30,2,3,7,7118,126,2,4,2,10901,246,11,6,3,10965,245,4,5,3,9880,18,4,2,0,12506,99,5,10,1,8677,-1,-1,0,9,1,3,0,1,0,1,-1
240,2,9,4,9305,64,15,5,2,12466,517,9,10,3,10997,498,3,12,2,10129,350,1,25,3,7593,80,2,3,5,8273,5,1,8,7,7548,84,3,1,6,7632,222,7,1,5,10799,117,1,3,7,5776,1,1,8,1,1,1,2,0,1,0,1
245,6,3,10,11966,11,7,4,10,12368,38,5,5,5,10529,236,5,2,5,12271,40,0,12,5,7499,85,4,7,6,12899,91,16,5,4,17614,119,11,4,5,15646,145,3,7,4,14441,57,1,10,4,8069,-1,-1,3,9,2,2,1,1,0,2,-1
516,4,10,2,10321,20,4,12,4,10681,55,6,3,11,8957,119,7,5,3,13552,53,1,9,5,6872,80,3,8,6,9373,518,9,7,3,13665,234,6,10,4,10987,498,5,8,1,12105,26,2,10,8,7253,1,1,3,7,1,3,0,1,1,0,-1
39,14,10,3,17302,91,10,5,8,12536,43,15,22,6,14888,498,2,9,4,10519,117,3,21,4,8412,78,4,4,9,9538,234,3,9,7,9330,45,14,4,10,13782,37,2,16,8,8067,202,2,12,10,7990,-1,1,9,1,0,3,2,0,1,0,1
6,2,1,5,8981,64,7,4,6,10018,432,2,5,6,6013,43,0,9,8,7004,29,4,4,9,7898,92,5,1,3,10584,28,13,3,1,11430,134,2,7,2,9307,498,11,6,5,13105,267,3,23,4,8200,1,-1,2,5,0,2,1,0,0,1,-1
41,5,7,4,12447,106,6,5,3,10103,31,12,7,6,12360,235,5,21,4,10954,143,12,12,5,11968,887,3,4,8,9092,28,6,2,10,8353,238,7,6,10,10386,51,6,7,7,12289,117,0,16,5,6314,1,1,11,1,3,0,2,0,0,0,1
164,9,9,4,11743,141,10,15,1,14570,31,4,7,4,10871,222,13,7,4,13690,25,0,21,6,8208,887,3,6,8,8238,33,2,10,9,8143,157,6,4,5,10986,202,7,7,7,10949,526,1,8,7,5683,-1,1,10,0,2,0,2,0,1,0,1
777,11,6,11,17212,120,2,15,8,10767,245,5,6,14,11188,222,6,7,6,12642,267,2,19,4,8243,58,7,11,6,14846,234,16,7,4,15151,31,11,5,6,17892,236,7,9,4,14570,53,2,16,6,9233,1,-1,2,10,0,4,1,1,0,2,-1
887,10,4,1,10484,245,9,7,4,10293,157,2,5,5,8682,29,10,9,4,11114,40,0,20,4,7168,126,1,3,6,8999,246,6,3,5,8963,31,4,5,5,8810,22,5,0,8,8711,37,1,7,7,6349,1,1,8,3,1,1,2,0,0,0,1
19,9,4,9,13144,238,8,11,11,11731,517,8,12,12,11571,96,6,2,9,11728,37,2,17,7,7774,112,6,12,7,12297,104,11,7,10,14863,134,11,10,5,13515,202,16,11,6,15418,111,4,22,5,9743,-1,1,4,11,1,3,1,0,0,1,-1
